rastid,stop_id,stop_name
2574,8593990,"Vevey, Dévin"
2574,8595119,"Vevey, Mémise"
2574,8593999,"Vevey, Pra"
2574,8595120,"Vevey, Palud"
2574,8501261,Clies
2574,8595118,"Vevey, Biéler"
2575,8501262,Hauteville
2575,8501263,Château-d'Hauteville
2576,8501263,Château-d'Hauteville
2576,8501280,St-Légier-Gare
2577,8501280,St-Légier-Gare
2577,8501264,St-Légier-Village
2578,8595969,"St-Légier, collège La Chiésaz"
2578,8501265,La Chiésaz
2579,8501266,Château-de-Blonay
2580,8501282,Prélaz-sur-Blonay
2580,8579213,"Blonay, gare"
2580,8501281,Blonay
2580,8501266,Château-de-Blonay
2581,8501282,Prélaz-sur-Blonay
2581,8501281,Blonay
2582,8501285,Fayaux
2583,8501286,Ondallaz-L'Alliaz
2584,8570572,"Villard-sur-Chamby, D'Zetiau"
2585,8570573,"Villard-sur-Chamby, anc. poste"
2586,8501391,La Tine
2587,8501392,Rossinière
2588,8501392,Rossinière
2589,8501348,"Les Moulins, Pont-de-Pierre"
2590,8570619,"Château-d'Oex, Le Petit-Pré"
2591,8570619,"Château-d'Oex, Le Petit-Pré"
2592,8530674,Château-d'Oex TCPM/TPBM
2593,8501395,Château-d'Oex-Les Granges
2594,8501388,Les Combes
2595,8501057,La Chèvrerie-Monteret
2596,8501063,Arzier
2597,8501063,Arzier
2598,8501063,Arzier
2599,8501063,Arzier
2600,8500738,"Gilly, village"
2601,8583433,"Gilly, église"
2602,8583111,"Rolle, La Pièce-Etraz"
2602,8582690,"Rolle, Baccara"
2602,8570055,"Rolle, La Pièce"
2603,8583465,"Rolle, Martinet"
2603,8582690,"Rolle, Baccara"
2604,8583821,"Rolle, centre ville"
2604,8583682,"Rolle, Les Eaux"
2604,8583464,"Rolle, La Prairie"
2604,8582688,"Rolle, Quatre-Communes"
2604,8583465,"Rolle, Martinet"
2605,8582696,"Rolle, Les Vernes"
2605,8583821,"Rolle, centre ville"
2605,8583682,"Rolle, Les Eaux"
2605,8570035,"Rolle, place des Tilleuls"
2606,8570037,"Rolle, Bellefontaine"
2606,8582696,"Rolle, Les Vernes"
2607,8583527,"Féchy, En Burnens"
2608,8577591,"Buchillon, Grands-Bois"
2609,8588746,"Vevey, L'Union"
2610,8594641,"Vevey, Nord"
2610,8588746,"Vevey, L'Union"
2610,8579174,"Vevey, gare"
2610,8579149,"Vevey, Marché"
2610,8594002,"Vevey, Ronjat"
2610,8595962,"Vevey, Moulins"
2610,8501200,Vevey
2610,8593998,"Vevey, poste"
2611,8593995,"Vevey, Major-Davel"
2611,8593981,"Vevey, Beau-Séjour"
2611,8595962,"Vevey, Moulins"
2611,8593984,"Vevey, Charmontey"
2611,8595120,"Vevey, Palud"
2611,8593997,"Vevey, Point du Jour"
2612,8593995,"Vevey, Major-Davel"
2612,8595120,"Vevey, Palud"
2612,8593983,"Vevey, Berges-du-Léman"
2612,8594000,"Vevey, Quatre-Vents"
2612,8594003,"Vevey, Samaritain"
2613,8501262,Hauteville
2614,8593968,"La Tour-de-Peilz, Sichoz"
2614,8593977,"La Tour-de-Peilz,rte de Blonay"
2615,8593957,"La Tour-de-Peilz, Crausaz"
2616,8593911,"Blonay, Novalles"
2616,8593909,"Blonay, Mon Désir"
2617,8593906,"Blonay, Champ Dodoz"
2617,8593910,"Blonay, Mottex"
2617,8593907,"Blonay, Champsavaux"
2617,8593905,"Blonay, Antiquaire"
2617,8593909,"Blonay, Mon Désir"
2618,8579211,"Blonay, village"
2618,8501281,Blonay
2618,8579210,"Blonay, Portaz"
2618,8579213,"Blonay, gare"
2618,8593906,"Blonay, Champ Dodoz"
2619,8501281,Blonay
2620,8579208,Brent
2621,8570573,"Villard-sur-Chamby, anc. poste"
2622,8570573,"Villard-sur-Chamby, anc. poste"
2623,8501351,Sonloup
2624,8501392,Rossinière
2625,8501393,La Chaudanne-Les Moulins
2626,8501347,"Les Moulins, village"
2627,8501348,"Les Moulins, Pont-de-Pierre"
2628,8501348,"Les Moulins, Pont-de-Pierre"
2629,8570619,"Château-d'Oex, Le Petit-Pré"
2630,8570619,"Château-d'Oex, Le Petit-Pré"
2631,8530674,Château-d'Oex TCPM/TPBM
2632,8501055,Les Pralies
2633,8501055,Les Pralies
2634,8501062,St-Cergue
2635,8501062,St-Cergue
2636,8501062,St-Cergue
2637,8501063,Arzier
2638,8501065,Le Muids
2639,8501065,Le Muids
2640,8570015,"Begnins, La Cézille"
2641,8582697,"Bursins, Bourdouzan"
2642,8570059,"Bursins, village"
2643,8583860,"Gilly, Condémines"
2643,8500738,"Gilly, village"
2643,8570059,"Bursins, village"
2644,8583860,"Gilly, Condémines"
2645,8583433,"Gilly, église"
2646,8582690,"Rolle, Baccara"
2647,8583465,"Rolle, Martinet"
2647,8582692,"Rolle, route de Gilly"
2647,8582691,"Rolle, Uttins-Maupas"
2648,8582692,"Rolle, route de Gilly"
2648,8583821,"Rolle, centre ville"
2648,8501320,Rolle CGN
2648,8583465,"Rolle, Martinet"
2649,8501248,Vevey-Marché
2650,8593987,"Vevey, Cour-au-Chantre"
2650,8579149,"Vevey, Marché"
2650,8594002,"Vevey, Ronjat"
2650,8501248,Vevey-Marché
2651,8501247,Vevey-La Tour
2651,8593981,"Vevey, Beau-Séjour"
2651,8593985,"Vevey, Clara-Haskil"
2651,8594004,"Vevey, Ste-Claire"
2651,8593991,"Vevey, Entre-Deux-Villes"
2651,8593987,"Vevey, Cour-au-Chantre"
2651,8593993,"Vevey, Hôtel de Ville"
2652,8593974,"La Tour-de-Peilz, Ile-Heureuse"
2652,8593949,"La Tour-de-Peilz, Alpes"
2652,8593991,"Vevey, Entre-Deux-Villes"
2652,8594003,"Vevey, Samaritain"
2652,8595958,"La Tour-de-Peilz, Oyonne"
2652,8593967,"La Tour-de-Peilz, Roussy"
2653,8593974,"La Tour-de-Peilz, Ile-Heureuse"
2653,8593953,"La Tour-de-Peilz, Brécheresse"
2653,8593971,"La Tour-de-Peilz, Vassin"
2653,8593966,"La Tour-de-Peilz, Perrausaz"
2654,8593968,"La Tour-de-Peilz, Sichoz"
2654,8593953,"La Tour-de-Peilz, Brécheresse"
2654,8593954,"La Tour-de-Peilz, Bulesses"
2654,8593977,"La Tour-de-Peilz,rte de Blonay"
2654,8593971,"La Tour-de-Peilz, Vassin"
2655,8593957,"La Tour-de-Peilz, Crausaz"
2655,8593958,"La Tour-de-Peilz, Doges"
2656,8593910,"Blonay, Mottex"
2656,8593909,"Blonay, Mon Désir"
2657,8593908,"Blonay, Forchex"
2657,8593910,"Blonay, Mottex"
2657,8593909,"Blonay, Mon Désir"
2658,8579210,"Blonay, Portaz"
2658,8579209,"Blonay, Planaz"
2659,8579208,Brent
2659,8579209,"Blonay, Planaz"
2660,8579208,Brent
2661,8570576,"Chamby, Brison"
2662,8570575,"Villard-sur-Chamby, Saumont"
2663,8570574,"Villard-sur-Chamby, La Cranche"
2664,8501351,Sonloup
2665,8501392,Rossinière
2666,8501392,Rossinière
2667,8501347,"Les Moulins, village"
2668,8501347,"Les Moulins, village"
2669,8501349,"Les Moulins, La Rosettaz"
2670,8501349,"Les Moulins, La Rosettaz"
2671,8501373,La Montagnette (La Braye)
2672,8501373,La Montagnette (La Braye)
2673,8501055,Les Pralies
2674,8501055,Les Pralies
2675,8501055,Les Pralies
2676,8519077,St-Cergue Les Cheseaux
2677,8519077,St-Cergue Les Cheseaux
2678,8519077,St-Cergue Les Cheseaux
2679,8501062,St-Cergue
2680,8501062,St-Cergue
2681,8501062,St-Cergue
2682,8501057,La Chèvrerie-Monteret
2683,8501058,La Joy-Clinique
2684,8501058,La Joy-Clinique
2685,8500732,"Vinzel, village"
2686,8500732,"Vinzel, village"
2687,8582697,"Bursins, Bourdouzan"
2687,8570059,"Bursins, village"
2688,8582691,"Rolle, Uttins-Maupas"
2689,8582692,"Rolle, route de Gilly"
2690,8582692,"Rolle, route de Gilly"
2691,8593950,"La Tour-de-Peilz, av. Muller"
2691,8593951,"La Tour-de-Peilz, Baumes"
2691,8593956,"La Tour-de-Peilz, centre"
2691,8593949,"La Tour-de-Peilz, Alpes"
2691,8595958,"La Tour-de-Peilz, Oyonne"
2691,8593967,"La Tour-de-Peilz, Roussy"
2692,8593975,"La Tour-de-Peilz,Mousquetaires"
2692,8593971,"La Tour-de-Peilz, Vassin"
2692,8593973,"La Tour-de-Pz,Entre-Deux-Crêts"
2692,8501201,La Tour-de-Peilz
2692,8593952,"La Tour-de-Peilz, Bel-Air"
2692,8593951,"La Tour-de-Peilz, Baumes"
2693,8593960,"La Tour-de-Peilz, Gérénaz"
2693,8595960,"La Tour-de-Peilz, Vignes"
2693,8593954,"La Tour-de-Peilz, Bulesses"
2693,8593971,"La Tour-de-Peilz, Vassin"
2693,8595959,"La Tour-de-Peilz, Pérouge"
2693,8593959,"La Tour-de-Peilz, Faraz"
2693,8593973,"La Tour-de-Pz,Entre-Deux-Crêts"
2694,8593959,"La Tour-de-Peilz, Faraz"
2694,8595959,"La Tour-de-Peilz, Pérouge"
2694,8593961,"La Tour-de-Peilz, Gregnolet"
2694,8593958,"La Tour-de-Peilz, Doges"
2694,8595960,"La Tour-de-Peilz, Vignes"
2695,8593970,"La Tour-de-Peilz, Vallon"
2696,8593913,"Chailly-Montreux, bourg"
2696,8593914,"Chailly-Montreux, Poneyre"
2696,8593970,"La Tour-de-Peilz, Vallon"
2697,8595970,"Chailly-Montreux, Chailly P+R"
2697,8579204,"Chailly-Montreux, village"
2697,8593913,"Chailly-Montreux, bourg"
2697,8579205,"Chailly-Montreux, Bonnettes"
2698,8501374,Fontanivent
2698,8579205,"Chailly-Montreux, Bonnettes"
2698,8579206,"Chailly-Montreux, Combe"
2698,8595971,"Chailly-Montreux, Rottaz"
2698,8579207,"Fontanivent, gare"
2699,8579207,"Fontanivent, gare"
2699,8583689,"Chamby, Sous Chaulin"
2699,8570578,"Chamby, Chaulin"
2700,8570576,"Chamby, Brison"
2701,8501350,Les Avants (funi)
2701,8501351,Sonloup
2701,8501377,Les Avants
2702,8501377,Les Avants
2702,8501350,Les Avants (funi)
2703,8501347,"Les Moulins, village"
2704,8501347,"Les Moulins, village"
2705,8501343,"Les Moulins, Les Communailles"
2706,8501358,La Videmanette
2707,8501055,Les Pralies
2708,8501062,St-Cergue
2709,8501062,St-Cergue
2710,8501058,La Joy-Clinique
2711,8501058,La Joy-Clinique
2712,8570015,"Begnins, La Cézille"
2713,8570014,"Begnins, scierie"
2713,8570015,"Begnins, La Cézille"
2714,8570026,"Begnins, La Chataigneraie"
2714,8570014,"Begnins, scierie"
2714,8570025,"Begnins, Bellevue"
2715,8570025,"Begnins, Bellevue"
2715,8570026,"Begnins, La Chataigneraie"
2716,8500733,"Luins, village"
2717,8500733,"Luins, village"
2718,8500733,"Luins, village"
2718,8500732,"Vinzel, village"
2719,8500732,"Vinzel, village"
2720,8582697,"Bursins, Bourdouzan"
2721,8581660,"Gilly-Bursinel, gare sud"
2722,8582692,"Rolle, route de Gilly"
2723,8593951,"La Tour-de-Peilz, Baumes"
2724,8593975,"La Tour-de-Peilz,Mousquetaires"
2724,8593976,"La Tour-de-Peilz,Portail-Blanc"
2724,8593951,"La Tour-de-Peilz, Baumes"
2724,8593969,"La Tour-de-Peilz, Sully"
2724,8593963,"La Tour-de-Peilz, La Becque"
2725,8593965,"La Tour-de-Peilz, Murets"
2725,8593969,"La Tour-de-Peilz, Sully"
2725,8595959,"La Tour-de-Peilz, Pérouge"
2725,8593972,"La Tour-de-Peilz, rte Chailly"
2725,8593976,"La Tour-de-Peilz,Portail-Blanc"
2726,8593955,"La Tour-de-Peilz, Burier"
2726,8595959,"La Tour-de-Peilz, Pérouge"
2726,8593961,"La Tour-de-Peilz, Gregnolet"
2726,8501202,Burier
2726,8593962,"La Tour-de-Peilz, gymnase"
2727,8501202,Burier
2727,8593970,"La Tour-de-Peilz, Vallon"
2727,8593962,"La Tour-de-Peilz, gymnase"
2728,8579203,"Chailly-Montreux, Saussaz"
2728,8593914,"Chailly-Montreux, Poneyre"
2728,8593970,"La Tour-de-Peilz, Vallon"
2728,8579202,Baugy
2729,8595970,"Chailly-Montreux, Chailly P+R"
2729,8579202,Baugy
2729,8579203,"Chailly-Montreux, Saussaz"
2729,8579204,"Chailly-Montreux, village"
2730,8579207,"Fontanivent, gare"
2730,8595971,"Chailly-Montreux, Rottaz"
2730,8501383,Planchamp
2730,8501374,Fontanivent
2731,8579207,"Fontanivent, gare"
2731,8583689,"Chamby, Sous Chaulin"
2732,8501376,Chamby
2732,8570577,"Chamby, poste"
2733,8501377,Les Avants
2734,8501377,Les Avants
2735,8501343,"Les Moulins, Les Communailles"
2736,8519077,St-Cergue Les Cheseaux
2737,8501062,St-Cergue
2738,8501056,Sus-Châtel
2739,8501056,Sus-Châtel
2740,8501056,Sus-Châtel
2741,8501066,Genolier
2742,8501058,La Joy-Clinique
2743,8570025,"Begnins, Bellevue"
2743,8501851,"Begnins, poste"
2744,8570013,"Begnins, Charbonnier"
2744,8501851,"Begnins, poste"
2744,8570025,"Begnins, Bellevue"
2745,8570013,"Begnins, Charbonnier"
2746,8500733,"Luins, village"
2747,8500733,"Luins, village"
2748,8583460,"Luins, Le Vernay"
2749,8583459,"Bursinel, Château"
2749,8581660,"Gilly-Bursinel, gare sud"
2749,8579649,"Bursinel, village"
2750,8593955,"La Tour-de-Peilz, Burier"
2750,8593964,"La Tour-de-Peilz, Maladaire"
2750,8501202,Burier
2751,8593964,"La Tour-de-Peilz, Maladaire"
2751,8593919,"Clarens, St-Georges"
2751,8501202,Burier
2752,8593915,"Clarens, Basset"
2752,8579202,Baugy
2753,8579199,"Clarens, Oche-Thorens"
2753,8501203,Clarens
2753,8579198,"Clarens, gare"
2753,8579202,Baugy
2753,8579200,Tavel VD
2753,8579201,"Clarens, Pertuiset"
2754,8501382,Châtelard VD
2754,8579199,"Clarens, Oche-Thorens"
2754,8579198,"Clarens, gare"
2755,8595873,"Chernex, village"
2755,8501375,Chernex
2755,8570579,"Chernex, gare"
2756,8570579,"Chernex, gare"
2756,8501375,Chernex
2756,8595873,"Chernex, village"
2757,8501385,Sendy-Sollard
2758,8519077,St-Cergue Les Cheseaux
2759,8501056,Sus-Châtel
2760,8501056,Sus-Châtel
2761,8501056,Sus-Châtel
2762,8501066,Genolier
2763,8501066,Genolier
2764,8570013,"Begnins, Charbonnier"
2765,8570013,"Begnins, Charbonnier"
2766,8583460,"Luins, Le Vernay"
2767,8581672,"Dully, St-Bonnet"
2767,8579649,"Bursinel, village"
2768,8593915,"Clarens, Basset"
2768,8593919,"Clarens, St-Georges"
2769,8593915,"Clarens, Basset"
2769,8593917,"Clarens, dépôt VMCV"
2769,8594160,"Clarens, centre"
2770,8501203,Clarens
2770,8593918,"Clarens, rue du Port"
2770,8594160,"Clarens, centre"
2770,8579197,"Clarens, Jaman"
2770,8501312,Clarens CGN
2770,8579196,"Clarens, Gambetta"
2770,8593917,"Clarens, dépôt VMCV"
2770,8579198,"Clarens, gare"
2771,8579198,"Clarens, gare"
2771,8593943,"Montreux, Vernex"
2771,8593918,"Clarens, rue du Port"
2772,8593945,"Montreux, Vuarennes"
2772,8593925,"Montreux, Centre des Congrès"
2772,8501381,Vuarennes
2772,8593943,"Montreux, Vernex"
2772,8595873,"Chernex, village"
2772,8593939,"Montreux, rue du Centre"
2772,8501390,Belmont-sur-Montreux
2772,8593922,"Montreux, Belmont"
2773,8593945,"Montreux, Vuarennes"
2773,8593934,"Montreux, Les Taux"
2773,8593939,"Montreux, rue du Centre"
2773,8595873,"Chernex, village"
2773,8501381,Vuarennes
2774,8501384,Sonzier
2775,8501384,Sonzier
2776,8501067,Givrins
2777,8501067,Givrins
2778,8501067,Givrins
2779,8501067,Givrins
2780,8501066,Genolier
2781,8501066,Genolier
2782,8570011,"Coinsins, Les Vettanes"
2783,8501857,"Vich, poste"
2784,8583432,"Gland, Communet"
2785,8500730,"Dully, Bourg d'Amont"
2785,8570061,"Dully, Sous-Dully"
2786,8570061,"Dully, Sous-Dully"
2787,8581672,"Dully, St-Bonnet"
2788,8593944,"Montreux, Vernex-Dessus"
2788,8593945,"Montreux, Vuarennes"
2788,8501300,Montreux
2788,8593928,"Montreux, Escaliers de la Gare"
2788,8593929,"Montreux, gare"
2788,8593925,"Montreux, Centre des Congrès"
2788,8593939,"Montreux, rue du Centre"
2788,8501381,Vuarennes
2788,8501077,Montreux CGN
2788,8593926,"Montreux, débarcadère"
2789,8501300,Montreux
2789,8593934,"Montreux, Les Taux"
2789,8593921,"Montreux, Ballallaz"
2789,8593945,"Montreux, Vuarennes"
2789,8593939,"Montreux, rue du Centre"
2789,8501381,Vuarennes
2789,8593942,"Montreux, Théâtre Mtx Riviera"
2789,8501380,Montreux-Collège
2789,8593928,"Montreux, Escaliers de la Gare"
2789,8593926,"Montreux, débarcadère"
2789,8593938,"Montreux, rue de la Gare"
2789,8593929,"Montreux, gare"
2789,8593932,"Montreux, Le Pont"
2789,8593944,"Montreux, Vernex-Dessus"
2789,8501077,Montreux CGN
2790,8501384,Sonzier
2790,8593932,"Montreux, Le Pont"
2791,8501308,Glion-Collège
2792,8501363,Le Tremblex
2793,8501357,Haut-de-Caux
2794,8501365,Crêt-d'y-Bau
2794,8501366,Paccot
2795,8501345,Devant-de-l'Etivaz
2796,8501067,Givrins
2797,8501067,Givrins
2798,8501067,Givrins
2799,8570010,"Coinsins, Mimorey"
2800,8501296,"Coinsins, Auberge"
2801,8570011,"Coinsins, Les Vettanes"
2802,8501857,"Vich, poste"
2803,8570033,"Vich, La Bichette"
2804,8583432,"Gland, Communet"
2805,8583432,"Gland, Communet"
2805,8581940,"Gland, Sous-les-Vignes"
2806,8581940,"Gland, Sous-les-Vignes"
2807,8583430,"Gland, Lignière-Dullive"
2808,8570061,"Dully, Sous-Dully"
2809,8570061,"Dully, Sous-Dully"
2810,8593926,"Montreux, débarcadère"
2810,8593935,"Montreux, Marché"
2810,8593931,"Montreux, La Paix"
2810,8501077,Montreux CGN
2810,8593940,"Montreux, rue du Marché"
2811,8501360,Montreux-Les Planches
2811,8593940,"Montreux, rue du Marché"
2811,8593936,"Montreux, midi"
2811,8593933,"Montreux, Les Planches"
2811,8501077,Montreux CGN
2811,8593930,"Montreux, La Corsaz"
2811,8593942,"Montreux, Théâtre Mtx Riviera"
2811,8593935,"Montreux, Marché"
2811,8593931,"Montreux, La Paix"
2811,8593941,"Montreux, rue Industrielle"
2811,8593932,"Montreux, Le Pont"
2811,8593926,"Montreux, débarcadère"
2811,8593927,"Montreux, Doyen-Bridel"
2811,8593923,"Montreux, Bon-Port"
2811,8593920,"Montreux, av. Nestlé"
2811,8593924,"Montreux, casino"
2812,8593932,"Montreux, Le Pont"
2812,8593927,"Montreux, Doyen-Bridel"
2812,8530031,Glion (funi)
2812,8501230,Glion-Alpes
2812,8593933,"Montreux, Les Planches"
2812,8593923,"Montreux, Bon-Port"
2812,8501360,Montreux-Les Planches
2812,8593936,"Montreux, midi"
2813,8501308,Glion-Collège
2813,8501370,Glion
2813,8530031,Glion (funi)
2813,8501230,Glion-Alpes
2814,8501371,Caux
2815,8501371,Caux
2816,8501357,Haut-de-Caux
2816,8501364,Les Echets
2817,8501369,Rochers-de-Naye
2818,8501701,"L'Etivaz, Le Bouraz"
2819,8501067,Givrins
2820,8501067,Givrins
2821,8570010,"Coinsins, Mimorey"
2822,8501296,"Coinsins, Auberge"
2823,8501296,"Coinsins, Auberge"
2824,8570033,"Vich, La Bichette"
2825,8583431,"Gland, Les Tuillières"
2825,8501333,"Gland, Grand-Champ"
2826,8570032,"Gland, Mont-Blanc/Dôle"
2826,8570031,"Gland, poste"
2826,8501333,"Gland, Grand-Champ"
2826,8581927,"Gland, Borgeaud"
2826,8583431,"Gland, Les Tuillières"
2827,8570031,"Gland, poste"
2827,8581935,"Gland, gare sud"
2827,8570030,"Gland, gare nord"
2827,8501031,Gland
2827,8581940,"Gland, Sous-les-Vignes"
2828,8583803,"Gland, Perron/Fleurs"
2828,8581936,"Gland, Montoly"
2829,8583430,"Gland, Lignière-Dullive"
2830,8583430,"Gland, Lignière-Dullive"
2831,8593924,"Montreux, casino"
2831,8593923,"Montreux, Bon-Port"
2832,8592618,Collonge (funi)
2832,8593946,"Territet, av. Riviera"
2832,8593947,"Territet, gare"
2832,8501313,Territet CGN
2832,8501301,Territet
2832,8593923,"Montreux, Bon-Port"
2832,8530673,Territet (funi)
2833,8501361,Toveyre
2833,8501301,Territet
2833,8593947,"Territet, gare"
2833,8501362,Valmont
2833,8592618,Collonge (funi)
2833,8530673,Territet (funi)
2833,8501313,Territet CGN
2834,8501700,Bains-de-l'Etivaz
2835,8501068,Trélex
2836,8501068,Trélex
2837,8501068,Trélex
2838,8501333,"Gland, Grand-Champ"
2839,8570032,"Gland, Mont-Blanc/Dôle"
2840,8570031,"Gland, poste"
2841,8594161,"Gland, Mont Blanc sud"
2841,8501031,Gland
2841,8581935,"Gland, gare sud"
2841,8570030,"Gland, gare nord"
2841,8570031,"Gland, poste"
2842,8581930,"Gland, Mauverney"
2842,8583803,"Gland, Perron/Fleurs"
2843,8583804,"Gland, Perron/Riant-Coteau"
2843,8581928,"Gland, Riant-Coteau"
2844,8583804,"Gland, Perron/Riant-Coteau"
2845,8501313,Territet CGN
2845,8594005,"Veytaux, Bonivard"
2845,8530673,Territet (funi)
2845,8593948,"Territet, L'Eaudine"
2846,8501361,Toveyre
2847,8501700,Bains-de-l'Etivaz
2848,8501763,"L'Etivaz, anc. poste"
2849,8501763,"L'Etivaz, anc. poste"
2850,8570007,"Gingins, ouest"
2851,8570007,"Gingins, ouest"
2852,8570007,"Gingins, ouest"
2853,8501967,"Gingins, poste"
2854,8501967,"Gingins, poste"
2855,8501967,"Gingins, poste"
2856,8501068,Trélex
2857,8501068,Trélex
2858,8501068,Trélex
2859,8570009,"Duillier, croisée de Trélex"
2860,8570009,"Duillier, croisée de Trélex"
2861,8570009,"Duillier, croisée de Trélex"
2861,8501289,"Duillier, centre communal"
2862,8501289,"Duillier, centre communal"
2863,8570032,"Gland, Mont-Blanc/Dôle"
2864,8594161,"Gland, Mont Blanc sud"
2865,8594161,"Gland, Mont Blanc sud"
2866,8594161,"Gland, Mont Blanc sud"
2867,8581928,"Gland, Riant-Coteau"
2868,8501302,Veytaux-Chillon
2868,8594007,"Veytaux, gare"
2868,8594005,"Veytaux, Bonivard"
2869,8594007,"Veytaux, gare"
2870,8501799,"La Lécherette, poste"
2871,8501763,"L'Etivaz, anc. poste"
2872,8501966,"Chéserex, poste"
2873,8501966,"Chéserex, poste"
2874,8501967,"Gingins, poste"
2874,8570007,"Gingins, ouest"
2875,8501068,Trélex
2876,8501289,"Duillier, centre communal"
2877,8501289,"Duillier, centre communal"
2878,8588683,"Prangins, Tour d'Eau"
2879,8588683,"Prangins, Tour d'Eau"
2880,8501234,Château-de-Chillon
2880,8594006,"Veytaux, château de Chillon"
2881,8501966,"Chéserex, poste"
2882,8501966,"Chéserex, poste"
2883,8501966,"Chéserex, poste"
2884,8570007,"Gingins, ouest"
2885,8501967,"Gingins, poste"
2886,8570005,"Signy, centre commercial"
2887,8501069,L'Asse
2888,8594008,"Veytaux, Grandchamp"
2889,8580603,"Chéserex, Au Courtillet"
2889,8501966,"Chéserex, poste"
2889,8570006,"Chéserex, A l'Oche"
2890,8570006,"Chéserex, A l'Oche"
2891,8501968,"Grens, village"
2892,8570005,"Signy, centre commercial"
2893,8501069,L'Asse
2894,8501053,La Vuarpillière
2895,8501733,Changins
2896,8588679,"Prangins, La Tuilière"
2896,8588683,"Prangins, Tour d'Eau"
2897,8588680,"Prangins, La Bruyère"
2897,8588681,"Prangins, Les Morettes"
2897,8588683,"Prangins, Tour d'Eau"
2897,8595653,"Prangins, Bénex-Dessus"
2898,8593777,"Villeneuve VD, Clos du Moulin"
2899,8594008,"Veytaux, Grandchamp"
2900,8580603,"Chéserex, Au Courtillet"
2901,8501968,"Grens, village"
2902,8501053,La Vuarpillière
2903,8501053,La Vuarpillière
2904,8593884,"Nyon, chemin du Reposoir"
2905,8593887,"Nyon, Le Groseillier"
2905,8593873,"Nyon, Bel Automne"
2905,8593898,"Nyon, rte de Saint-Cergue"
2906,8593878,"Nyon, Chantemerle"
2907,8588678,"Prangins, Sus-Gare"
2907,8588674,"Prangins, Les Mélèzes"
2907,8588675,"Prangins, gare"
2908,8588680,"Prangins, La Bruyère"
2908,8595589,"Prangins, Les Abériaux"
2908,8588677,"Prangins, Musée national"
2909,8588685,"Prangins, hôpital"
2909,8595589,"Prangins, Les Abériaux"
2910,8570581,"Villeneuve VD, gare"
2910,8501314,Villeneuve CGN
2910,8501303,Villeneuve
2910,8593778,"Villeneuve VD, La Plage"
2911,8501303,Villeneuve
2912,8595179,"Villeneuve VD, Carroz-Devant"
2913,8595179,"Villeneuve VD, Carroz-Devant"
2914,8579315,La Rippe
2915,8501968,"Grens, village"
2916,8501970,"Signy, village"
2916,8501969,"Signy, Le Glassey"
2917,8501970,"Signy, village"
2918,8595905,"Eysins, Terre-Bonne nord"
2919,8593884,"Nyon, chemin du Reposoir"
2919,8595598,"Nyon, Petite Prairie"
2919,8570002,"Nyon, rte de Signy"
2919,8593885,"Nyon, La Levratte"
2919,8501059,Les Plantaz
2920,8593887,"Nyon, Le Groseillier"
2920,8593885,"Nyon, La Levratte"
2920,8593884,"Nyon, chemin du Reposoir"
2920,8593873,"Nyon, Bel Automne"
2920,8501059,Les Plantaz
2920,8593886,"Nyon, La Paix"
2920,8593898,"Nyon, rte de Saint-Cergue"
2920,8593879,"Nyon, chemin de Bourgogne"
2920,8593881,"Nyon, chemin des Plantaz"
2921,8593878,"Nyon, Chantemerle"
2921,8588672,"Prangins, Pont de la Redoute"
2921,8593881,"Nyon, chemin des Plantaz"
2921,8593897,"Nyon, rte de l'Etraz"
2921,8570008,"Nyon, La Redoute"
2921,8593886,"Nyon, La Paix"
2922,8588672,"Prangins, Pont de la Redoute"
2923,8595589,"Prangins, Les Abériaux"
2923,8588671,"Prangins, Sadex"
2924,8595589,"Prangins, Les Abériaux"
2925,8595589,"Prangins, Les Abériaux"
2926,8579185,"Villeneuve VD, Eau-Froide"
2926,8501314,Villeneuve CGN
2927,8595177,"Villeneuve VD, Pré au Comte"
2927,8570581,"Villeneuve VD, gare"
2927,8595178,"Villeneuve VD, route d'Arvel"
2927,8501303,Villeneuve
2927,8501314,Villeneuve CGN
2927,8595187,"Villeneuve VD, Pré du Bruit"
2928,8595179,"Villeneuve VD, Carroz-Devant"
2928,8595187,"Villeneuve VD, Pré du Bruit"
2928,8595178,"Villeneuve VD, route d'Arvel"
2929,8501792,"Col-des-Mosses, poste"
2930,8501792,"Col-des-Mosses, poste"
2931,8501792,"Col-des-Mosses, poste"
2932,8579315,La Rippe
2933,8579315,La Rippe
2934,8579315,La Rippe
2935,8579312,"Borex, centre"
2936,8501968,"Grens, village"
2937,8579308,"Eysins, est"
2937,8595175,"Eysins, Petit-Eysins"
2938,8595905,"Eysins, Terre-Bonne nord"
2938,8593888,"Nyon, Les Jouvencelles"
2938,8593901,"Nyon, Tattes d'Oie"
2938,8595596,"Nyon, Fontaine"
2939,8593893,"Nyon, route de Divonne"
2939,8570002,"Nyon, rte de Signy"
2939,8593891,"Nyon, Marens"
2939,8593901,"Nyon, Tattes d'Oie"
2939,8593885,"Nyon, La Levratte"
2939,8595596,"Nyon, Fontaine"
2940,8570001,"Nyon, ch. Monastier"
2940,8501030,Nyon
2940,8579305,"Nyon, CESSOUEST"
2940,8593885,"Nyon, La Levratte"
2940,8593891,"Nyon, Marens"
2941,8501030,Nyon
2941,8570000,"Nyon, gare"
2941,8593890,"Nyon, Mafroi"
